2.290076393129771189e-03,0.000000000000000000e+00,1.749363878038194325e-04,2.233284595586710469e-02,5.882352941176471200e-02,0.000000000000000000e+00,4.000000000000000083e-02,2.000000000000000042e-02,0.000000000000000000e+00,1.960784313725490169e-02,1.186440677966101448e-01,9.803921568627452232e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.262377806212869491e-03,0.000000000000000000e+00,2.112102864583332695e-03,3.152024530465291074e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.843137254901960675e-02,1.694915254237288130e-02,5.882352941176471200e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.304887263085338533e-03,0.000000000000000000e+00,8.001322157118056794e-04,6.703757191920876879e-02,3.921568627450980338e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.521812089434564171e-05,0.000000000000000000e+00,5.336137560763889038e-05,1.765734279902581071e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.840909060477272898e-03,0.000000000000000000e+00,2.170138888888889039e-04,2.770457143264892438e-02,1.960784313725490169e-02,0.000000000000000000e+00,1.400000000000000133e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.542372881355932090e-01,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.038004808885985522e-03,0.000000000000000000e+00,7.596001519097222467e-04,6.288156036307800123e-02,5.882352941176471200e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.525423728813559143e-01,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.117898320646306488e-03,0.000000000000000000e+00,1.623096462673610883e-03,2.422249431715050028e-01,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,5.084745762711864736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.554532462336403520e-04,0.000000000000000000e+00,3.474388292100693588e-04,3.165944083525957815e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.999629329001112645e-04,0.000000000000000000e+00,1.303852539062500080e-04,1.090012651447883583e-02,1.960784313725490169e-02,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.355932203389830504e-01,5.882352941176471200e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.481921992554234722e-05,0.000000000000000000e+00,4.347811380208333150e-06,2.743342776727008409e-03,1.960784313725490169e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471200e-02,8.474576271186443077e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.037010966888967186e-04,0.000000000000000000e+00,1.735791185329861128e-05,2.439764631246953662e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.389830508474576953e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.491694404524917063e-03,0.000000000000000000e+00,1.874538574218750052e-04,2.400269726300053100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.084745762711864736e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.973240825080278229e-03,0.000000000000000000e+00,2.512113172743056142e-04,3.147026198415625586e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,3.921568627450980338e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.070379990788860494e-05,0.000000000000000000e+00,5.378667621527777786e-06,3.393783130332480094e-03,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.084745762711864736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.827521074517436433e-03,0.000000000000000000e+00,2.159911973958333073e-04,2.757401195126552365e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.186440677966101448e-01,9.803921568627452232e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.015075338954773844e-03,0.000000000000000000e+00,2.547459581163193706e-04,3.191305764284723540e-02,1.960784313725490169e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.389830508474576953e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.885732991342800937e-05,0.000000000000000000e+00,5.006498125000000131e-06,3.409665800283907811e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.857142950428570929e-03,0.000000000000000000e+00,2.414021267361110708e-04,3.024142243161292640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,5.084745762711864736e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.729596391811210971e-05,0.000000000000000000e+00,4.781685299479166993e-06,3.017104811055567378e-03,3.921568627450980338e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.944062915167810785e-03,0.000000000000000000e+00,2.487460666232638650e-04,3.116142637404098123e-02,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.036437372890688716e-03,0.000000000000000000e+00,2.284356825086805167e-04,2.925025186496024374e-02,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.758236432725290385e-03,0.000000000000000000e+00,4.528506675347221898e-04,5.935299247683042262e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000211e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471200e-02,1.016949152542372947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.438448790684653346e-03,0.000000000000000000e+00,3.335751302083332821e-03,3.087067509174841809e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.975528974073412908e-04,0.000000000000000000e+00,2.691790907118056129e-04,2.501012644312267108e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.390105881829683108e-03,0.000000000000000000e+00,5.981814236111110926e-03,5.557858588138019085e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.444819874665540627e-05,0.000000000000000000e+00,5.725563051215278276e-06,1.282723769585594580e-02,7.843137254901960675e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.788712770633862040e-05,0.000000000000000000e+00,9.316109552951386952e-06,1.221018248001023944e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.084745762711864736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.542781574371656082e-05,0.000000000000000000e+00,1.294374999999999953e-04,4.283102354619619913e-04,3.921568627450980338e-02,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.843137254901960675e-02,6.779661016949152519e-02,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.937349614187951739e-04,0.000000000000000000e+00,2.580636121961806299e-04,2.426357999672653330e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.653565892039303002e-05,0.000000000000000000e+00,4.603708055555555107e-06,3.135346295477848145e-03,3.921568627450980338e-02,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.780352296658942894e-03,0.000000000000000000e+00,2.349140353732638554e-04,2.942863112564795061e-02,3.921568627450980338e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.876318233371045249e-03,0.000000000000000000e+00,2.197187499999999976e-04,2.804988230692694387e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627452232e-02,8.474576271186443077e-02,5.882352941176471200e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.003002873990990966e-03,0.000000000000000000e+00,2.537259385850693669e-04,3.178527714957099515e-02,1.960784313725490169e-02,0.000000000000000000e+00,5.999999999999999778e-02,2.000000000000000042e-02,0.000000000000000000e+00,3.921568627450980338e-02,1.694915254237288130e-02,5.882352941176471200e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.921129437236612107e-03,0.000000000000000000e+00,2.468084038628472437e-04,3.091868719821359857e-02,1.960784313725490169e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.982107416053677955e-03,0.000000000000000000e+00,2.519604763454860795e-04,3.156410927661350979e-02,3.921568627450980338e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,3.389830508474576953e-02,5.882352941176471200e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.838622794484131968e-05,9.955357142857144126e-01,2.660044564236111097e-06,9.796047403683672483e-05,3.921568627450980338e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,3.898305084745762872e-01,5.882352941176471200e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.622289971133130193e-07,1.383928571428571230e-01,1.553121406250000019e-07,2.126528094482696996e-05,7.843137254901960675e-02,1.666666666666666574e-01,4.000000000000000083e-02,4.000000000000000083e-02,6.666666666666667962e-02,7.843137254901960675e-02,6.949152542372881713e-01,7.843137254901960675e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.041800261874600016e-03,0.000000000000000000e+00,4.144657118055554423e-03,3.850908486611576836e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.084745762711864736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.651162619046511452e-03,0.000000000000000000e+00,3.316934950086805676e-04,2.156002859598273869e-01,9.803921568627452232e-02,0.000000000000000000e+00,1.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627452232e-02,6.779661016949152519e-02,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.647837562056487397e-03,0.000000000000000000e+00,2.237177598958333096e-04,2.802603095162810309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.668016191995951510e-05,0.000000000000000000e+00,4.673809900173611217e-06,2.949038417266764724e-03,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.030303108909091197e-03,0.000000000000000000e+00,2.560325520833333182e-04,3.207423616571221381e-02,7.843137254901960675e-02,0.000000000000000000e+00,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,3.921568627450980338e-02,6.779661016949152519e-02,3.921568627450980338e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.454140077637580767e-05,0.000000000000000000e+00,1.699769761718750096e-05,2.536674002228988742e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.103647793689056758e-05,1.383928571428571230e-01,2.956332524739583219e-06,4.515097862749094964e-04,1.960784313725490169e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,3.559322033898305038e-01,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.606429109180713032e-03,0.000000000000000000e+00,1.991022271267360848e-04,2.541792134588428953e-02,3.921568627450980338e-02,0.000000000000000000e+00,8.000000000000000167e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.474576271186443077e-02,7.843137254901960675e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.048680566853958530e-03,0.000000000000000000e+00,4.154032118055554258e-03,3.859618677119155267e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627452232e-02,3.389830508474576953e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.921129437236612107e-03,0.000000000000000000e+00,2.468084038628472437e-04,3.091868719821359857e-02,3.921568627450980338e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.800592894598221445e-05,1.383928571428571230e-01,2.286937289930554765e-06,3.908600520097240370e-04,1.960784313725490169e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.575809980272571595e-07,0.000000000000000000e+00,1.236993207465277475e-07,1.024013244595996983e-05,1.372549019607843257e-01,0.000000000000000000e+00,1.199999999999999956e-01,1.400000000000000133e-01,0.000000000000000000e+00,3.921568627450980338e-02,2.203389830508474534e-01,1.176470588235294240e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.685943691942168821e-05,0.000000000000000000e+00,4.659880742187499927e-06,3.173602676391322919e-03,1.960784313725490169e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471200e-02,1.694915254237288130e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.767527695697417304e-03,0.000000000000000000e+00,2.082052137586805590e-04,2.665982242126628196e-02,3.921568627450980338e-02,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471200e-02,1.694915254237288130e-02,3.921568627450980338e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.680965085957105146e-03,0.000000000000000000e+00,2.265167236545138733e-04,2.837666845205735755e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.785515178643455190e-03,0.000000000000000000e+00,2.127824164496527946e-04,2.716436903534940120e-02,7.843137254901960675e-02,0.000000000000000000e+00,5.999999999999999778e-02,4.000000000000000083e-02,0.000000000000000000e+00,5.882352941176471200e-02,1.525423728813559143e-01,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.959726181120821663e-04,0.000000000000000000e+00,6.749072942708334304e-05,1.007206749579555964e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355932203389830504e-01,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.926829245219511946e-03,0.000000000000000000e+00,2.201896972656249875e-04,2.819438690114896978e-02,5.882352941176471200e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,3.921568627450980338e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.829045949512862817e-04,0.000000000000000000e+00,5.137592569444445335e-05,6.578475975048534395e-03,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694915254237288130e-02,1.960784313725490169e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.976190491071428832e-03,0.000000000000000000e+00,2.514605305989583333e-04,3.150148030592171688e-02,5.882352941176471200e-02,0.000000000000000000e+00,2.000000000000000042e-02,4.000000000000000083e-02,0.000000000000000000e+00,5.882352941176471200e-02,5.084745762711864736e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.436648389690055228e-05,1.383928571428571230e-01,5.046875425347222542e-06,8.207860358662838994e-04,1.372549019607843257e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294240e-01,0.000000000000000000e+00,1.176470588235294240e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.241143483276569770e-04,0.000000000000000000e+00,3.893315294270833127e-05,4.139403827277053118e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.762430920712707644e-03,0.000000000000000000e+00,2.333998480902777937e-04,2.923894358537073787e-02,1.960784313725490169e-02,0.000000000000000000e+00,8.000000000000000167e-02,2.000000000000000042e-02,0.000000000000000000e+00,5.882352941176471200e-02,1.694915254237288130e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.499214092502357386e-05,0.000000000000000000e+00,4.378103467881944719e-06,2.762456333372430729e-03,7.843137254901960675e-02,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.715229991854310564e-05,1.383928571428571230e-01,4.026259952256943514e-06,5.385065560705587506e-04,7.843137254901960675e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176471200e-02,1.694915254237288130e-02,5.882352941176471200e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.232736826301789425e-04,0.000000000000000000e+00,1.677711588541666544e-04,1.527784947684782341e-03,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,6.779661016949152519e-02,3.921568627450980338e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.336957159989128920e-04,0.000000000000000000e+00,4.639147677951388862e-04,4.090157621306593494e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,1.694915254237288130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.199784450400647014e-04,0.000000000000000000e+00,4.351987578125000107e-04,3.965633450074990823e-03,3.921568627450980338e-02,0.000000000000000000e+00,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,6.779661016949152519e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.806361100580917131e-03,0.000000000000000000e+00,2.371115180121527856e-04,2.970392376396629314e-02,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.921568627450980338e-02,6.779661016949152519e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.790256285629231211e-05,9.955357142857144126e-01,9.723769804687500010e-05,2.183201157040199974e-04,1.960784313725490169e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,3.389830508474576953e-02,1.960784313725490169e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.868068692395794005e-03,0.000000000000000000e+00,2.190885823784722024e-04,2.796943101932726147e-02,1.960784313725490169e-02,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.960784313725490169e-02,5.084745762711864736e-02,5.882352941176471200e-02,1.000000000000000000e+00,0.000000000000000000e+00
